unitId,city,zipCode,lat,lon,dt,dateTime,hour,temp,tempMin,tempMax,snow1h,rain1h,isCloudyPerc,weatherId,weatherDesc
100654,Normal,35762,34.783368,-86.568502,1618444800,2021-04-14,17,286.75,285.93,288.15,0,0,90,701,mist
100654,Normal,35762,34.783368,-86.568502,1618448400,2021-04-14,18,286.06,285.37,286.48,0,0.18,90,500,light rain
100654,Normal,35762,34.783368,-86.568502,1618452000,2021-04-14,19,286.11,285.37,286.48,0,0,90,804,overcast clouds
100654,Normal,35762,34.783368,-86.568502,1618455600,2021-04-14,20,285.99,285.37,286.48,0,0,90,804,overcast clouds
100654,Normal,35762,34.783368,-86.568502,1618459200,2021-04-14,21,285.35,283.71,286.15,0,0,90,804,overcast clouds
100654,Normal,35762,34.783368,-86.568502,1618462800,2021-04-14,22,284.95,283.71,285.93,0,0,75,803,broken clouds
100654,Normal,35762,34.783368,-86.568502,1618466400,2021-04-14,23,285.35,284.26,285.93,0,0,90,804,overcast clouds
100654,Normal,35762,34.783368,-86.568502,1618470000,2021-04-15,00,285.2,283.71,285.93,0,0,90,804,overcast clouds
100654,Normal,35762,34.783368,-86.568502,1618473600,2021-04-15,01,284.51,283.15,285.93,0,0,75,803,broken clouds
100654,Normal,35762,34.783368,-86.568502,1618477200,2021-04-15,02,284.07,282.59,284.82,0,0,75,803,broken clouds
100654,Normal,35762,34.783368,-86.568502,1618480800,2021-04-15,03,284.12,283.15,284.82,0,0,90,804,overcast clouds
100654,Normal,35762,34.783368,-86.568502,1618484400,2021-04-15,04,284.07,282.59,284.82,0,0,90,804,overcast clouds
100654,Normal,35762,34.783368,-86.568502,1618488000,2021-04-15,05,284.17,283.15,284.82,0,0,90,804,overcast clouds
100654,Normal,35762,34.783368,-86.568502,1618491600,2021-04-15,06,284.7,283.71,285.37,0,0,90,804,overcast clouds
100654,Normal,35762,34.783368,-86.568502,1618495200,2021-04-15,07,285.46,283.71,286.48,0,0,90,804,overcast clouds
100654,Normal,35762,34.783368,-86.568502,1618498800,2021-04-15,08,287.56,285.93,288.71,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618502400,2021-04-15,09,288.87,287.59,289.82,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618506000,2021-04-15,10,289.95,288.71,290.93,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618509600,2021-04-15,11,290.68,289.82,291.48,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618513200,2021-04-15,12,291.33,290.37,292.04,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618516800,2021-04-15,13,291.18,289.82,292.15,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618520400,2021-04-15,14,291.39,291.15,291.48,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618524000,2021-04-15,15,290.55,289.26,291.15,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618527600,2021-04-15,16,289.52,288.15,290.15,0,0,20,801,few clouds
100654,Normal,35762,34.783368,-86.568502,1618531200,2021-04-15,17,287.94,286.48,289.15,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618534800,2021-04-15,18,286.53,285.37,288.15,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618538400,2021-04-15,19,285.03,283.71,286.15,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618542000,2021-04-15,20,283.63,282.59,285.15,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618545600,2021-04-15,21,283.26,281.48,285.15,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618549200,2021-04-15,22,283.05,282.04,284.15,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618552800,2021-04-15,23,281.69,280.37,282.59,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618556400,2021-04-16,00,282.11,280.37,283.15,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618560000,2021-04-16,01,281.68,279.82,283.15,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618563600,2021-04-16,02,281.59,279.82,283.15,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618567200,2021-04-16,03,280.91,279.26,282.04,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618570800,2021-04-16,04,280.38,278.71,281.48,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618574400,2021-04-16,05,280.73,279.15,282.04,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618578000,2021-04-16,06,282.89,281.48,283.71,0,0,75,803,broken clouds
100654,Normal,35762,34.783368,-86.568502,1618581600,2021-04-16,07,284.56,283.71,285.37,0,0,90,804,overcast clouds
100654,Normal,35762,34.783368,-86.568502,1618585200,2021-04-16,08,286.66,285.93,287.59,0,0,90,804,overcast clouds
100654,Normal,35762,34.783368,-86.568502,1618588800,2021-04-16,09,288.11,287.04,289.26,0,0,90,804,overcast clouds
100654,Normal,35762,34.783368,-86.568502,1618592400,2021-04-16,10,289.73,288.71,290.93,0,0,20,801,few clouds
100654,Normal,35762,34.783368,-86.568502,1618596000,2021-04-16,11,290.96,289.82,292.04,0,0,20,801,few clouds
100654,Normal,35762,34.783368,-86.568502,1618599600,2021-04-16,12,291.31,289.82,292.59,0,0,75,803,broken clouds
100654,Normal,35762,34.783368,-86.568502,1618603200,2021-04-16,13,291.28,289.82,292.59,0,0,75,803,broken clouds
100654,Normal,35762,34.783368,-86.568502,1618606800,2021-04-16,14,291.22,289.82,292.04,0,0,40,802,scattered clouds
100654,Normal,35762,34.783368,-86.568502,1618610400,2021-04-16,15,290.77,289.82,291.48,0,0,20,801,few clouds
100654,Normal,35762,34.783368,-86.568502,1618614000,2021-04-16,16,290.12,289.15,290.93,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618617600,2021-04-16,17,288.86,288.71,289.26,0,0,20,801,few clouds
100654,Normal,35762,34.783368,-86.568502,1618621200,2021-04-16,18,286.57,285.37,287.59,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618624800,2021-04-16,19,286.02,284.26,287.59,0,0,20,801,few clouds
100654,Normal,35762,34.783368,-86.568502,1618628400,2021-04-16,20,285.69,284.15,287.15,0,0,20,801,few clouds
100654,Normal,35762,34.783368,-86.568502,1618632000,2021-04-16,21,285.38,284.15,286.48,0,0,75,803,broken clouds
100654,Normal,35762,34.783368,-86.568502,1618635600,2021-04-16,22,285.13,284.15,286.48,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618639200,2021-04-16,23,285.55,284.26,286.48,0,0,90,804,overcast clouds
100654,Normal,35762,34.783368,-86.568502,1618642800,2021-04-17,00,285.41,284.26,286.48,0,0,90,804,overcast clouds
100654,Normal,35762,34.783368,-86.568502,1618646400,2021-04-17,01,285.21,284.26,285.93,0,0,90,804,overcast clouds
100654,Normal,35762,34.783368,-86.568502,1618650000,2021-04-17,02,285.06,284.26,285.93,0,0,90,804,overcast clouds
100654,Normal,35762,34.783368,-86.568502,1618653600,2021-04-17,03,284.89,284.15,285.37,0,0,90,804,overcast clouds
100654,Normal,35762,34.783368,-86.568502,1618657200,2021-04-17,04,284.62,283.71,285.37,0,0,90,804,overcast clouds
100654,Normal,35762,34.783368,-86.568502,1618660800,2021-04-17,05,284.79,284.15,285.37,0,0,90,804,overcast clouds
100654,Normal,35762,34.783368,-86.568502,1618664400,2021-04-17,06,285.51,284.26,286.15,0,0,90,804,overcast clouds
100654,Normal,35762,34.783368,-86.568502,1618668000,2021-04-17,07,287.62,286.48,288.15,0,0,90,804,overcast clouds
100654,Normal,35762,34.783368,-86.568502,1618671600,2021-04-17,08,289.53,288.71,290.15,0,0,90,804,overcast clouds
100654,Normal,35762,34.783368,-86.568502,1618675200,2021-04-17,09,290.05,288.71,291.15,0,0,90,804,overcast clouds
100654,Normal,35762,34.783368,-86.568502,1618678800,2021-04-17,10,291.12,290.15,292.15,0,0,90,804,overcast clouds
100654,Normal,35762,34.783368,-86.568502,1618682400,2021-04-17,11,291.26,291.15,291.48,0,0,90,804,overcast clouds
100654,Normal,35762,34.783368,-86.568502,1618686000,2021-04-17,12,292.15,291.15,293.15,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618689600,2021-04-17,13,291.86,290.93,293.15,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618693200,2021-04-17,14,291.8,290.93,293.15,0,0,90,804,overcast clouds
100654,Normal,35762,34.783368,-86.568502,1618696800,2021-04-17,15,291.05,289.82,292.15,0,0,90,804,overcast clouds
100654,Normal,35762,34.783368,-86.568502,1618700400,2021-04-17,16,289.99,289.26,290.37,0,0,90,804,overcast clouds
100654,Normal,35762,34.783368,-86.568502,1618704000,2021-04-17,17,288.83,288.15,289.15,0,0,75,803,broken clouds
100654,Normal,35762,34.783368,-86.568502,1618707600,2021-04-17,18,287.5,287.04,288.15,0,0,90,804,overcast clouds
100654,Normal,35762,34.783368,-86.568502,1618711200,2021-04-17,19,286.09,284.82,287.59,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618714800,2021-04-17,20,284.62,283.15,285.37,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618718400,2021-04-17,21,284,282.59,285.37,0,0,20,801,few clouds
100654,Normal,35762,34.783368,-86.568502,1618722000,2021-04-17,22,282.83,280.93,284.82,0,0,20,801,few clouds
100654,Normal,35762,34.783368,-86.568502,1618725600,2021-04-17,23,281.85,279.82,283.71,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618729200,2021-04-18,00,281.97,280.15,283.71,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618732800,2021-04-18,01,281.41,279.82,282.59,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618736400,2021-04-18,02,281.21,279.26,282.15,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618740000,2021-04-18,03,280.68,278.71,282.04,0,0,20,801,few clouds
100654,Normal,35762,34.783368,-86.568502,1618743600,2021-04-18,04,279.98,278.15,282.04,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618747200,2021-04-18,05,280.71,278.71,282.59,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618750800,2021-04-18,06,283.12,282.04,284.26,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618754400,2021-04-18,07,286.03,284.82,287.04,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618758000,2021-04-18,08,288.15,286.48,289.26,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618761600,2021-04-18,09,289.4,287.59,290.93,0,0,40,802,scattered clouds
100654,Normal,35762,34.783368,-86.568502,1618765200,2021-04-18,10,289.91,288.15,291.15,0,0,90,804,overcast clouds
100654,Normal,35762,34.783368,-86.568502,1618768800,2021-04-18,11,290.31,288.71,291.15,0,0,90,804,overcast clouds
100654,Normal,35762,34.783368,-86.568502,1618772400,2021-04-18,12,290.87,289.26,292.04,0,0,20,801,few clouds
100654,Normal,35762,34.783368,-86.568502,1618776000,2021-04-18,13,290.67,289.82,291.15,0,0,20,801,few clouds
100654,Normal,35762,34.783368,-86.568502,1618779600,2021-04-18,14,290.65,290.15,290.93,0,0,90,804,overcast clouds
100654,Normal,35762,34.783368,-86.568502,1618783200,2021-04-18,15,290.67,290.15,291.15,0,0,40,802,scattered clouds
100654,Normal,35762,34.783368,-86.568502,1618786800,2021-04-18,16,290.07,289.26,290.37,0,0,90,804,overcast clouds
100654,Normal,35762,34.783368,-86.568502,1618790400,2021-04-18,17,288.81,287.59,289.26,0,0,90,804,overcast clouds
100654,Normal,35762,34.783368,-86.568502,1618794000,2021-04-18,18,287.96,286.48,289.15,0,0,90,804,overcast clouds
100654,Normal,35762,34.783368,-86.568502,1618797600,2021-04-18,19,287.43,286.48,288.15,0,0,90,804,overcast clouds
100654,Normal,35762,34.783368,-86.568502,1618801200,2021-04-18,20,286.21,285.37,287.59,0,0,40,802,scattered clouds
100654,Normal,35762,34.783368,-86.568502,1618804800,2021-04-18,21,285.04,283.15,287.04,0,0,20,801,few clouds
100654,Normal,35762,34.783368,-86.568502,1618808400,2021-04-18,22,283.31,281.48,285.37,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618812000,2021-04-18,23,282.05,280.37,283.71,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618815600,2021-04-19,00,280.89,279.26,282.04,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618819200,2021-04-19,01,280.25,278.71,282.15,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618822800,2021-04-19,02,279.77,278.15,280.93,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618826400,2021-04-19,03,279.26,278.15,280.37,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618830000,2021-04-19,04,279.34,278.15,280.37,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618833600,2021-04-19,05,279.77,278.71,280.37,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618837200,2021-04-19,06,282.67,281.48,283.71,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618840800,2021-04-19,07,285.16,284.15,286.48,0,0,20,801,few clouds
100654,Normal,35762,34.783368,-86.568502,1618844400,2021-04-19,08,287.13,285.15,287.59,0,0,20,801,few clouds
100654,Normal,35762,34.783368,-86.568502,1618848000,2021-04-19,09,288.67,287.04,289.82,0,0,40,802,scattered clouds
100654,Normal,35762,34.783368,-86.568502,1618851600,2021-04-19,10,290.24,289.15,291.48,0,0,75,803,broken clouds
100654,Normal,35762,34.783368,-86.568502,1618855200,2021-04-19,11,291.31,289.82,292.04,0,0,75,803,broken clouds
100654,Normal,35762,34.783368,-86.568502,1618858800,2021-04-19,12,291.52,290.15,292.59,0,0,75,803,broken clouds
100654,Normal,35762,34.783368,-86.568502,1618862400,2021-04-19,13,292.46,290.93,293.71,0,0,75,803,broken clouds
100654,Normal,35762,34.783368,-86.568502,1618866000,2021-04-19,14,292.78,291.48,293.71,0,0,75,803,broken clouds
100654,Normal,35762,34.783368,-86.568502,1618869600,2021-04-19,15,292.86,292.04,293.71,0,0,20,801,few clouds
100654,Normal,35762,34.783368,-86.568502,1618873200,2021-04-19,16,292.33,291.48,293.15,0,0,20,801,few clouds
100654,Normal,35762,34.783368,-86.568502,1618876800,2021-04-19,17,290.2,288.15,292.15,0,0,20,801,few clouds
100654,Normal,35762,34.783368,-86.568502,1618880400,2021-04-19,18,286.92,285.93,287.59,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618884000,2021-04-19,19,285.43,283.71,287.04,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618887600,2021-04-19,20,284.87,283.15,286.48,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618891200,2021-04-19,21,283.69,282.04,285.15,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618894800,2021-04-19,22,282.77,281.48,283.71,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618898400,2021-04-19,23,282.53,281.15,284.26,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618902000,2021-04-20,00,282.25,280.15,284.26,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618905600,2021-04-20,01,281.77,280.93,283.71,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618909200,2021-04-20,02,280.95,279.15,282.04,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618912800,2021-04-20,03,280.78,279.15,282.04,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618916400,2021-04-20,04,279.99,278.15,282.04,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618920000,2021-04-20,05,281.06,279.15,282.59,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618923600,2021-04-20,06,284.81,283.15,286.48,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618927200,2021-04-20,07,288.3,287.04,289.26,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618930800,2021-04-20,08,291.21,289.26,292.59,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618934400,2021-04-20,09,293.15,292.04,294.26,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618938000,2021-04-20,10,293.9,292.04,295.93,0,0,20,801,few clouds
100654,Normal,35762,34.783368,-86.568502,1618941600,2021-04-20,11,294.69,293.71,295.93,0,0,40,802,scattered clouds
100654,Normal,35762,34.783368,-86.568502,1618945200,2021-04-20,12,295.03,293.71,296.48,0,0,40,802,scattered clouds
100654,Normal,35762,34.783368,-86.568502,1618948800,2021-04-20,13,295.57,294.15,296.48,0,0,40,802,scattered clouds
100654,Normal,35762,34.783368,-86.568502,1618952400,2021-04-20,14,295.4,293.71,296.48,0,0,20,801,few clouds
100654,Normal,35762,34.783368,-86.568502,1618956000,2021-04-20,15,295.16,293.15,296.15,0,0,40,802,scattered clouds
100654,Normal,35762,34.783368,-86.568502,1618959600,2021-04-20,16,294.61,292.59,295.37,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618963200,2021-04-20,17,293.13,290.93,295.15,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618966800,2021-04-20,18,290.58,289.26,292.15,0,0,20,801,few clouds
100654,Normal,35762,34.783368,-86.568502,1618970400,2021-04-20,19,287.43,286.15,289.26,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618974000,2021-04-20,20,286.19,284.26,287.59,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618977600,2021-04-20,21,285.26,283.15,287.04,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618981200,2021-04-20,22,284.72,284.15,285.15,0,0,75,803,broken clouds
100654,Normal,35762,34.783368,-86.568502,1618984800,2021-04-20,23,281.04,280.37,281.48,0,0,75,803,broken clouds
100654,Normal,35762,34.783368,-86.568502,1618988400,2021-04-21,00,280.19,279.26,281.15,0,0,75,803,broken clouds
100654,Normal,35762,34.783368,-86.568502,1618992000,2021-04-21,01,279.35,277.59,280.37,0,0,1,800,clear sky
100654,Normal,35762,34.783368,-86.568502,1618995600,2021-04-21,02,278.17,277.59,278.71,0,0,90,804,overcast clouds
100654,Normal,35762,34.783368,-86.568502,1618999200,2021-04-21,03,277.18,276.48,277.59,0,0,90,804,overcast clouds
100654,Normal,35762,34.783368,-86.568502,1619002800,2021-04-21,04,276.3,275.37,277.15,0,0,90,804,overcast clouds
100654,Normal,35762,34.783368,-86.568502,1619006400,2021-04-21,05,275.91,274.26,277.04,0,0,90,804,overcast clouds
100654,Normal,35762,34.783368,-86.568502,1619010000,2021-04-21,06,276.13,274.82,277.04,0,0,90,804,overcast clouds
100654,Normal,35762,34.783368,-86.568502,1619013600,2021-04-21,07,276.84,275.93,277.15,0,0,90,804,overcast clouds
100654,Normal,35762,34.783368,-86.568502,1619017200,2021-04-21,08,278.03,277.04,278.71,0,0,90,804,overcast clouds
100654,Normal,35762,34.783368,-86.568502,1619020800,2021-04-21,09,279.66,278.15,280.37,0,0,90,804,overcast clouds
100654,Normal,35762,34.783368,-86.568502,1619024400,2021-04-21,10,281.31,280.15,282.59,0,0,90,804,overcast clouds
100654,Normal,35762,34.783368,-86.568502,1619028000,2021-04-21,11,282.47,280.93,283.71,0,0,75,803,broken clouds
100654,Normal,35762,34.783368,-86.568502,1619031600,2021-04-21,12,283.43,282.04,284.82,0,0,75,803,broken clouds
100654,Normal,35762,34.783368,-86.568502,1619035200,2021-04-21,13,284.12,282.59,285.93,0,0,40,802,scattered clouds
100654,Normal,35762,34.783368,-86.568502,1619038800,2021-04-21,14,284.35,283.15,285.37,0,0,75,803,broken clouds
100654,Normal,35762,34.783368,-86.568502,1619042400,2021-04-21,15,284.31,283.71,285.37,0,0,20,801,few clouds
100654,Normal,35762,34.783368,-86.568502,1619046000,2021-04-21,16,283.96,283.15,284.82,0,0,20,801,few clouds
100654,Normal,35762,34.783368,-86.568502,1619049600,2021-04-21,17,282.75,281.48,283.71,0,0,1,800,clear sky
100663,Birmingham,35294-0110,33.505697,-86.799345,1618444800,2021-04-14,17,291.38,290.93,292.15,0,0,90,804,overcast clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618448400,2021-04-14,18,291.13,290.37,292.15,0,0,90,804,overcast clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618452000,2021-04-14,19,290.72,290.37,291.15,0,0,90,804,overcast clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618455600,2021-04-14,20,290.45,289.82,291.15,0,0,90,804,overcast clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618459200,2021-04-14,21,290.04,289.82,290.37,0,0,90,804,overcast clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618462800,2021-04-14,22,289.88,289.15,290.37,0,0,90,701,mist
100663,Birmingham,35294-0110,33.505697,-86.799345,1618466400,2021-04-14,23,289.46,289.15,289.82,0,0,90,804,overcast clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618470000,2021-04-15,00,289.24,288.71,289.82,0,0,90,804,overcast clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618473600,2021-04-15,01,288.84,288.71,289.15,0,0,90,701,mist
100663,Birmingham,35294-0110,33.505697,-86.799345,1618477200,2021-04-15,02,288.48,287.15,289.26,0,0,90,701,mist
100663,Birmingham,35294-0110,33.505697,-86.799345,1618480800,2021-04-15,03,287.6,287.04,288.15,0,0,90,701,mist
100663,Birmingham,35294-0110,33.505697,-86.799345,1618484400,2021-04-15,04,287.2,287.04,287.59,0,0,90,804,overcast clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618488000,2021-04-15,05,287.21,286.15,288.15,0,0,90,804,overcast clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618491600,2021-04-15,06,286.62,286.15,287.04,0,0,90,804,overcast clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618495200,2021-04-15,07,287.49,287.04,288.15,0,0,75,803,broken clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618498800,2021-04-15,08,288.6,288.15,289.26,0,0,75,803,broken clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618502400,2021-04-15,09,290.53,290.15,290.93,0,0,75,803,broken clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618506000,2021-04-15,10,292.62,292.04,293.71,0,0,75,803,broken clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618509600,2021-04-15,11,293.78,293.15,294.82,0,0,75,803,broken clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618513200,2021-04-15,12,294.63,294.15,294.82,0,0,20,801,few clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618516800,2021-04-15,13,295.45,295.15,295.93,0,0,40,802,scattered clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618520400,2021-04-15,14,295.1,294.82,295.37,0,0,75,803,broken clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618524000,2021-04-15,15,293.05,292.04,294.15,0,0,75,803,broken clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618527600,2021-04-15,16,293.23,291.48,294.15,0,0,75,803,broken clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618531200,2021-04-15,17,291.73,291.15,292.15,0,0,75,803,broken clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618534800,2021-04-15,18,288.55,287.59,289.15,0,0,40,802,scattered clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618538400,2021-04-15,19,286.59,285.37,287.15,0,0,40,802,scattered clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618542000,2021-04-15,20,287.21,286.15,288.15,0,0,40,802,scattered clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618545600,2021-04-15,21,286.53,286.15,287.04,0,0,40,802,scattered clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618549200,2021-04-15,22,286.53,286.15,287.04,0,0,40,802,scattered clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618552800,2021-04-15,23,286.03,285.37,286.48,0,0,40,802,scattered clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618556400,2021-04-16,00,285.85,285.15,286.48,0,0,75,803,broken clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618560000,2021-04-16,01,285.58,285.15,285.93,0,0,90,804,overcast clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618563600,2021-04-16,02,285.12,284.82,285.37,0,0,90,804,overcast clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618567200,2021-04-16,03,284.59,284.15,285.37,0,0,90,804,overcast clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618570800,2021-04-16,04,283.55,283.15,283.71,0,0,90,804,overcast clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618574400,2021-04-16,05,283.3,283.15,283.71,0,0,90,804,overcast clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618578000,2021-04-16,06,284.81,283.71,285.37,0,0,90,804,overcast clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618581600,2021-04-16,07,285.9,284.82,286.48,0,0,90,804,overcast clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618585200,2021-04-16,08,286.74,286.15,287.04,0,0,90,804,overcast clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618588800,2021-04-16,09,289.13,288.71,289.26,0,0,90,804,overcast clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618592400,2021-04-16,10,289.23,289.15,289.26,0,0,75,803,broken clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618596000,2021-04-16,11,290.87,290.37,291.48,0,0,90,804,overcast clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618599600,2021-04-16,12,292.17,291.15,293.15,0,0,90,804,overcast clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618603200,2021-04-16,13,292.82,292.15,293.15,0,0,90,804,overcast clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618606800,2021-04-16,14,292.61,292.15,293.15,0,0,90,804,overcast clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618610400,2021-04-16,15,292.07,291.48,292.59,0,0,90,804,overcast clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618614000,2021-04-16,16,291.08,290.37,291.48,0,0,90,804,overcast clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618617600,2021-04-16,17,289.62,288.71,290.15,0,0,90,804,overcast clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618621200,2021-04-16,18,288.68,288.15,289.15,0,0,90,804,overcast clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618624800,2021-04-16,19,288.48,287.59,289.15,0,0,90,804,overcast clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618628400,2021-04-16,20,287.96,287.04,289.15,0,0,90,804,overcast clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618632000,2021-04-16,21,287.06,286.48,287.59,0,0,90,804,overcast clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618635600,2021-04-16,22,286.64,285.93,287.15,0,0,75,803,broken clouds
100663,Birmingham,35294-0110,33.505697,-86.799345,1618639200,2021-04-16,23,286.21,285.37,287.04,0,0,75,803,broken clouds
